measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
44,Population,6,China,3,Both,19,70-74 years,1,Number,2011,33552695.66323017,36175688.42999335,31093362.79765723
44,Population,6,China,3,Both,19,70-74 years,1,Number,2012,34095117.158847794,36799443.51231134,31390028.58775786
44,Population,6,China,3,Both,19,70-74 years,1,Number,2013,34958253.086573735,38057536.190495424,32000895.634853635
44,Population,6,China,3,Both,19,70-74 years,1,Number,2014,35918547.31430787,39163090.80977072,32588384.66199772
44,Population,6,China,3,Both,19,70-74 years,1,Number,2015,37045979.01578087,40732294.88227203,33502857.699469052
44,Population,6,China,3,Both,19,70-74 years,1,Number,2016,38885622.64465456,42506398.896688476,35428973.414742574
44,Population,6,China,3,Both,19,70-74 years,1,Number,2017,41153274.15020461,44695565.408624336,37335411.998554975
44,Population,6,China,3,Both,19,70-74 years,1,Number,2018,42926243.508894034,46287070.8604644,39684480.444057025
44,Population,6,China,3,Both,19,70-74 years,1,Number,2019,47324984.56878222,50820835.43657966,43637945.11422807
44,Population,6,China,3,Both,19,70-74 years,1,Number,2020,49995977.742022336,53279329.0585346,46400534.68899058
44,Population,6,China,3,Both,19,70-74 years,1,Number,2021,53380841.37798486,57421887.770539954,49428615.15263844
44,Population,6,China,3,Both,19,70-74 years,1,Number,2022,56592792.28861325,61014421.16299394,52024381.432939865
44,Population,6,China,3,Both,19,70-74 years,1,Number,2023,61055040.913256966,65958066.306343324,55622131.636204444
44,Population,6,China,3,Both,20,75-79 years,1,Number,1990,11426857.799261909,12274350.749671876,10644186.359541867
44,Population,6,China,3,Both,20,75-79 years,1,Number,1991,11835534.794112518,12713931.146169703,10851672.17832407
44,Population,6,China,3,Both,20,75-79 years,1,Number,1992,12239422.707124164,13208921.932725022,11267734.759843493
44,Population,6,China,3,Both,20,75-79 years,1,Number,1993,12648678.729838757,13751559.747365348,11564523.178038727
44,Population,6,China,3,Both,20,75-79 years,1,Number,1994,12943510.371285027,14157757.164101796,11760881.940535437
44,Population,6,China,3,Both,20,75-79 years,1,Number,1995,13336727.83519649,14640200.626724306,11996085.449935714
44,Population,6,China,3,Both,20,75-79 years,1,Number,1996,13786766.443908928,15159230.312828982,12524494.98692805
44,Population,6,China,3,Both,20,75-79 years,1,Number,1997,14286325.822380397,15559562.921802273,12925942.881061884
44,Population,6,China,3,Both,20,75-79 years,1,Number,1998,14830827.606382493,16028382.4466137,13604722.77403341
44,Population,6,China,3,Both,20,75-79 years,1,Number,1999,15480375.877188977,16605896.812024046,14324676.456013637
44,Population,6,China,3,Both,20,75-79 years,1,Number,2000,16118809.82372399,17241668.98548032,14994707.494446509
44,Population,6,China,3,Both,20,75-79 years,1,Number,2001,16700173.147461902,17901472.31103201,15491111.942332508
44,Population,6,China,3,Both,20,75-79 years,1,Number,2002,17317105.5795953,18641132.313995235,15954082.216091022
44,Population,6,China,3,Both,20,75-79 years,1,Number,2003,18031499.91500518,19560294.459441293,16548095.859996187
44,Population,6,China,3,Both,20,75-79 years,1,Number,2004,18799389.07666296,20445626.433644418,17152972.066573516
44,Population,6,China,3,Both,20,75-79 years,1,Number,2005,19636433.51492021,21502501.013435774,17801038.06642614
44,Population,6,China,3,Both,20,75-79 years,1,Number,2006,20468584.63832282,22409198.010455854,18527119.023944523
44,Population,6,China,3,Both,20,75-79 years,1,Number,2007,21298363.613849998,23194155.751937672,19386082.520424146
44,Population,6,China,3,Both,20,75-79 years,1,Number,2008,22125811.317553252,23872369.430962075,20404299.14333348
44,Population,6,China,3,Both,20,75-79 years,1,Number,2009,23107262.643160116,24761218.552372992,21399094.3340162
44,Population,6,China,3,Both,20,75-79 years,1,Number,2010,24031458.705601107,25613868.19836378,22487320.4257014
44,Population,6,China,3,Both,20,75-79 years,1,Number,2011,24995762.81962913,26945829.402047817,23163551.49343197
44,Population,6,China,3,Both,20,75-79 years,1,Number,2012,25895066.20273574,27944902.04740425,23842704.902343325
44,Population,6,China,3,Both,20,75-79 years,1,Number,2013,26584352.96692586,28936345.14295955,24335438.15039646
44,Population,6,China,3,Both,20,75-79 years,1,Number,2014,27040549.99135528,29477504.29359574,24533717.695795164
44,Population,6,China,3,Both,20,75-79 years,1,Number,2015,27567305.811469488,30304431.065396063,24934677.29061777
44,Population,6,China,3,Both,20,75-79 years,1,Number,2016,28057363.142903995,30663953.997740593,25564094.131984755
44,Population,6,China,3,Both,20,75-79 years,1,Number,2017,28620348.869760204,31078676.616591036,25965337.34227968
44,Population,6,China,3,Both,20,75-79 years,1,Number,2018,29422804.072165083,31723087.059909422,27202091.76053165
44,Population,6,China,3,Both,20,75-79 years,1,Number,2019,30336746.926893253,32576206.887019377,27972834.646368828
44,Population,6,China,3,Both,20,75-79 years,1,Number,2020,31438631.12231774,33504126.41121864,29176540.346849464
44,Population,6,China,3,Both,20,75-79 years,1,Number,2021,33156329.189738937,35670373.37943168,30701087.67978896
44,Population,6,China,3,Both,20,75-79 years,1,Number,2022,35203405.37687534,37958626.843092985,32359024.67520452
44,Population,6,China,3,Both,20,75-79 years,1,Number,2023,36787570.910587534,39743121.37026649,33513585.054192446
44,Population,6,China,3,Both,21,80+ years,1,Number,1990,8022271.510687102,8615298.69895162,7472883.653911506
44,Population,6,China,3,Both,21,80+ years,1,Number,1991,8393902.065504102,9015016.340306463,7696521.310730349
44,Population,6,China,3,Both,21,80+ years,1,Number,1992,8779287.7643599,9473889.581307793,8082478.039568903
44,Population,6,China,3,Both,21,80+ years,1,Number,1993,9125757.96163925,9919266.324016957,8344051.513149947
44,Population,6,China,3,Both,21,80+ years,1,Number,1994,9498138.672984503,10386817.769467352,8631531.19909313
44,Population,6,China,3,Both,21,80+ years,1,Number,1995,9892830.645399041,10857190.444342975,8900113.494819595
44,Population,6,China,3,Both,21,80+ years,1,Number,1996,10348874.234737052,11376410.959043622,9402062.974715946
44,Population,6,China,3,Both,21,80+ years,1,Number,1997,10826201.191002091,11788177.06209474,9795809.174929233
44,Population,6,China,3,Both,21,80+ years,1,Number,1998,11283395.855503492,12191328.147678407,10350513.396082515
44,Population,6,China,3,Both,21,80+ years,1,Number,1999,11681280.436738849,12528274.205302576,10809241.740119154
44,Population,6,China,3,Both,21,80+ years,1,Number,2000,12157735.303636353,13003533.340071488,11311427.175921855
44,Population,6,China,3,Both,21,80+ years,1,Number,2001,12715315.614945803,13625804.342175128,11796621.538534952
44,Population,6,China,3,Both,21,80+ years,1,Number,2002,13344049.345559165,14362550.645693442,12296417.70070944
44,Population,6,China,3,Both,21,80+ years,1,Number,2003,14032425.733057965,15218647.540187525,12882009.25639169
44,Population,6,China,3,Both,21,80+ years,1,Number,2004,14801255.931816038,16090405.095615078,13508574.837145144
44,Population,6,China,3,Both,21,80+ years,1,Number,2005,15672868.81787944,17158245.496763084,14209528.65978402
44,Population,6,China,3,Both,21,80+ years,1,Number,2006,16604050.682822326,18170707.069151983,15034965.94592357
44,Population,6,China,3,Both,21,80+ years,1,Number,2007,17624216.346183997,19184893.006516285,16046424.815229138
44,Population,6,China,3,Both,21,80+ years,1,Number,2008,18737650.240750864,20214088.812835764,17282458.198479988
44,Population,6,China,3,Both,21,80+ years,1,Number,2009,19919780.91154409,21337165.086313996,18449317.958519846
44,Population,6,China,3,Both,21,80+ years,1,Number,2010,21213978.370623663,22608510.600258604,19853597.16802358
44,Population,6,China,3,Both,21,80+ years,1,Number,2011,22534311.782827493,24282208.684046317,20882424.041353185
44,Population,6,China,3,Both,21,80+ years,1,Number,2012,23933325.749582086,25822987.120131765,22042439.723517418
44,Population,6,China,3,Both,21,80+ years,1,Number,2013,25436207.22504551,27676007.32452871,23284755.09191057
44,Population,6,China,3,Both,21,80+ years,1,Number,2014,27131662.2576405,29562456.000674665,24617298.242227416
44,Population,6,China,3,Both,21,80+ years,1,Number,2015,28806451.81894356,31654875.172487795,26059761.313546386
44,Population,6,China,3,Both,21,80+ years,1,Number,2016,30381905.805846754,33189576.81362488,27690367.376062226
44,Population,6,China,3,Both,21,80+ years,1,Number,2017,31784154.523030836,34504925.463718966,28837370.505796354
44,Population,6,China,3,Both,21,80+ years,1,Number,2018,33079186.284832455,35649680.96171381,30590079.83993947
44,Population,6,China,3,Both,21,80+ years,1,Number,2019,34504714.065621436,37035892.82561047,31816180.72717173
44,Population,6,China,3,Both,21,80+ years,1,Number,2020,36191888.357154526,38557726.26770738,33595814.76251185
44,Population,6,China,3,Both,21,80+ years,1,Number,2021,37806320.37514269,40655750.77322258,35006709.01087945
44,Population,6,China,3,Both,21,80+ years,1,Number,2022,39263185.79986495,42318945.79066445,36100260.17791317
44,Population,6,China,3,Both,21,80+ years,1,Number,2023,40706693.574197926,43973058.55388122,37083883.37638819
44,Population,6,China,3,Both,22,All ages,1,Number,1990,1179137926.6356301,1266927866.2901216,1098389168.2005253
44,Population,6,China,3,Both,22,All ages,1,Number,1991,1195421731.3212721,1284502404.5731533,1096013291.0777862
44,Population,6,China,3,Both,22,All ages,1,Number,1992,1208692895.275579,1304573164.6541412,1112751855.3291495
44,Population,6,China,3,Both,22,All ages,1,Number,1993,1219474323.7789438,1326284825.321086,1114953915.3381069
44,Population,6,China,3,Both,22,All ages,1,Number,1994,1228214142.2902093,1343986829.6087766,1115705099.5896502
44,Population,6,China,3,Both,22,All ages,1,Number,1995,1235265259.5297859,1356579341.5319839,1110949555.825447
44,Population,6,China,3,Both,22,All ages,1,Number,1996,1240973039.4398255,1365101620.6816788,1127247856.5635517
44,Population,6,China,3,Both,22,All ages,1,Number,1997,1245681193.7246416,1357262877.1035607,1126980873.480898
44,Population,6,China,3,Both,22,All ages,1,Number,1998,1249830500.791358,1351287025.5970268,1146526646.0398803
44,Population,6,China,3,Both,22,All ages,1,Number,1999,1253884290.5004423,1345479434.3343036,1160296326.18781
44,Population,6,China,3,Both,22,All ages,1,Number,2000,1258333212.7453017,1346100762.6574078,1170441740.1101632
44,Population,6,China,3,Both,22,All ages,1,Number,2001,1263711681.307997,1355056655.9600792,1171992738.1135821
44,Population,6,China,3,Both,22,All ages,1,Number,2002,1269927203.0337372,1367362273.5586348,1169907561.0509253
44,Population,6,China,3,Both,22,All ages,1,Number,2003,1276870213.8140829,1385281741.6130633,1171845709.0770612
44,Population,6,China,3,Both,22,All ages,1,Number,2004,1284501297.4646666,1397546919.1524396,1171874103.255723
44,Population,6,China,3,Both,22,All ages,1,Number,2005,1292848035.2128525,1416291488.249683,1171751512.8430815
44,Population,6,China,3,Both,22,All ages,1,Number,2006,1301881786.4753284,1425902513.7982755,1178312949.9095519
44,Population,6,China,3,Both,22,All ages,1,Number,2007,1311423761.7638988,1428733181.7870874,1193606553.4460886
44,Population,6,China,3,Both,22,All ages,1,Number,2008,1321138115.5474057,1425561198.8180747,1218371911.301456
44,Population,6,China,3,Both,22,All ages,1,Number,2009,1330611557.2084239,1426350092.7732508,1232121810.12164
44,Population,6,China,3,Both,22,All ages,1,Number,2010,1339152823.2389722,1427706383.3930447,1253205131.3184342
44,Population,6,China,3,Both,22,All ages,1,Number,2011,1346712413.6008546,1452214149.1226273,1247957191.8090303
44,Population,6,China,3,Both,22,All ages,1,Number,2012,1354612582.0561988,1462256216.6352098,1247032866.9590154
44,Population,6,China,3,Both,22,All ages,1,Number,2013,1363222750.5771425,1484259184.851519,1247940197.9209998
44,Population,6,China,3,Both,22,All ages,1,Number,2014,1372033341.6458242,1496109262.2488422,1244861258.2430084
44,Population,6,China,3,Both,22,All ages,1,Number,2015,1381422551.1668398,1518984189.6479018,1249243001.5207167
44,Population,6,China,3,Both,22,All ages,1,Number,2016,1391679368.0172982,1521309194.4805744,1267995626.5727885
44,Population,6,China,3,Both,22,All ages,1,Number,2017,1401733000.157918,1522430357.9142919,1271719777.9997878
44,Population,6,China,3,Both,22,All ages,1,Number,2018,1410660623.996819,1521190220.1431966,1304162025.304731
44,Population,6,China,3,Both,22,All ages,1,Number,2019,1418278589.326395,1523165942.7943206,1307807308.8243902
44,Population,6,China,3,Both,22,All ages,1,Number,2020,1424285105.745538,1517857987.9130352,1321730536.7181613
44,Population,6,China,3,Both,22,All ages,1,Number,2021,1428242111.8436134,1536639575.848623,1322511225.9670336
44,Population,6,China,3,Both,22,All ages,1,Number,2022,1430142433.1302857,1542173643.0341687,1314533485.2619715
44,Population,6,China,3,Both,22,All ages,1,Number,2023,1430645083.6484091,1545602237.266098,1303345333.357927
44,Population,6,China,3,Both,23,5-14 years,1,Number,1990,207112215.979355,222550441.97730124,192928921.3053334
44,Population,6,China,3,Both,23,5-14 years,1,Number,1991,209472131.38560772,225101324.16454592,192050283.55010882
44,Population,6,China,3,Both,23,5-14 years,1,Number,1992,212817698.98672038,229723952.8929969,195925538.1665103
44,Population,6,China,3,Both,23,5-14 years,1,Number,1993,216612206.71802568,235615033.6757823,198046393.4089429
44,Population,6,China,3,Both,23,5-14 years,1,Number,1994,220421424.67586818,241235535.2361957,200210654.29703838
44,Population,6,China,3,Both,23,5-14 years,1,Number,1995,223786406.8804805,245806266.47250515,201257247.62174144
44,Population,6,China,3,Both,23,5-14 years,1,Number,1996,226151489.13307083,248817705.3573952,205418731.7120927
44,Population,6,China,3,Both,23,5-14 years,1,Number,1997,227145781.14180794,247537720.6706824,205494672.11269045
44,Population,6,China,3,Both,23,5-14 years,1,Number,1998,226102759.46574852,244501031.65199727,207416540.196676
44,Population,6,China,3,Both,23,5-14 years,1,Number,1999,222586184.91771868,238887078.67664874,205975043.1991512
44,Population,6,China,3,Both,23,5-14 years,1,Number,2000,216712545.29045728,231853549.08522123,201579384.1877374
44,Population,6,China,3,Both,23,5-14 years,1,Number,2001,208893505.32058457,224023515.5060921,193716405.2955674
44,Population,6,China,3,Both,23,5-14 years,1,Number,2002,199728722.14966327,215081525.46696588,183998281.02509123
44,Population,6,China,3,Both,23,5-14 years,1,Number,2003,189665926.38405353,205792402.5110917,174066872.83496168
44,Population,6,China,3,Both,23,5-14 years,1,Number,2004,179327067.3624661,195132054.35369486,163602813.5468883
44,Population,6,China,3,Both,23,5-14 years,1,Number,2005,169740032.60375428,185966649.08852756,153839612.26056692
44,Population,6,China,3,Both,23,5-14 years,1,Number,2006,162074096.93416852,177531206.06470793,146687905.82146043
44,Population,6,China,3,Both,23,5-14 years,1,Number,2007,156192094.51298928,170180932.4728851,142158161.85988328
44,Population,6,China,3,Both,23,5-14 years,1,Number,2008,151701087.60839653,163704423.8144705,139901447.32446125
44,Population,6,China,3,Both,23,5-14 years,1,Number,2009,148462071.84666243,159162515.27240664,137474897.14795905
44,Population,6,China,3,Both,23,5-14 years,1,Number,2010,146546470.74405074,156255923.9344571,137142874.41887698
44,Population,6,China,3,Both,23,5-14 years,1,Number,2011,146081739.9749927,157549570.53851,135357589.80152142
44,Population,6,China,3,Both,23,5-14 years,1,Number,2012,147084302.7099989,158799716.3601544,135388935.87654355
44,Population,6,China,3,Both,23,5-14 years,1,Number,2013,149330635.18320587,162622914.20933726,136699553.66866225
44,Population,6,China,3,Both,23,5-14 years,1,Number,2014,152315360.6226547,166127639.66290313,138192718.2051765
44,Population,6,China,3,Both,23,5-14 years,1,Number,2015,155091095.26667264,170576408.72500554,140232125.9567004
44,Population,6,China,3,Both,23,5-14 years,1,Number,2016,157493992.24033195,172202797.62685573,143489729.0609635
44,Population,6,China,3,Both,23,5-14 years,1,Number,2017,160839709.56084508,174727048.2286865,145914876.38048145
44,Population,6,China,3,Both,23,5-14 years,1,Number,2018,165414784.52728456,178413139.02941442,152926541.5133491
44,Population,6,China,3,Both,23,5-14 years,1,Number,2019,170363869.50434542,183000395.28883055,157091575.89992452
44,Population,6,China,3,Both,23,5-14 years,1,Number,2020,175827405.92422643,187388605.68150455,163164102.64475447
44,Population,6,China,3,Both,23,5-14 years,1,Number,2021,181820689.44758496,195662215.5256702,168358563.0331343
44,Population,6,China,3,Both,23,5-14 years,1,Number,2022,186983828.20076483,201678353.02678236,171864495.2703892
44,Population,6,China,3,Both,23,5-14 years,1,Number,2023,189936608.12132218,205230389.96391347,173032406.4148689
44,Population,6,China,3,Both,24,15-49 years,1,Number,1990,668656064.7649422,718438370.770684,622866971.3413757
44,Population,6,China,3,Both,24,15-49 years,1,Number,1991,678867870.1984382,729453720.5620471,622416397.9711733
44,Population,6,China,3,Both,24,15-49 years,1,Number,1992,686802759.7168885,741279515.5992626,632288507.691811
44,Population,6,China,3,Both,24,15-49 years,1,Number,1993,693265716.5708429,753979968.1690562,633847777.8584163
44,Population,6,China,3,Both,24,15-49 years,1,Number,1994,698999573.5461752,764877897.067375,634973799.8032597
44,Population,6,China,3,Both,24,15-49 years,1,Number,1995,703830804.219135,772940338.9597967,633001864.4853673
44,Population,6,China,3,Both,24,15-49 years,1,Number,1996,707129129.3372369,777843352.7430171,642330767.609995
44,Population,6,China,3,Both,24,15-49 years,1,Number,1997,709698429.794694,773251497.9415857,642074875.8734933
44,Population,6,China,3,Both,24,15-49 years,1,Number,1998,713835390.4748615,771764430.6347861,654833660.5867224
44,Population,6,China,3,Both,24,15-49 years,1,Number,1999,716721649.8295411,769062375.1341256,663227258.7858229
44,Population,6,China,3,Both,24,15-49 years,1,Number,2000,723674099.3834332,774147050.3889866,673127811.4628482
44,Population,6,China,3,Both,24,15-49 years,1,Number,2001,731032321.3532411,783869996.3923923,677976541.7711589
44,Population,6,China,3,Both,24,15-49 years,1,Number,2002,739186735.0404017,795901406.4546916,680969495.0928837
44,Population,6,China,3,Both,24,15-49 years,1,Number,2003,746956923.3800167,810376985.114369,685519623.4898027
44,Population,6,China,3,Both,24,15-49 years,1,Number,2004,753899764.126219,820260491.0331539,687797913.3586538
44,Population,6,China,3,Both,24,15-49 years,1,Number,2005,759721082.766516,832278320.6520783,688561379.2451594
44,Population,6,China,3,Both,24,15-49 years,1,Number,2006,764248787.9328551,837075491.862531,691708633.4315782
44,Population,6,China,3,Both,24,15-49 years,1,Number,2007,768296809.8352128,837049178.0329505,699274572.3608258
44,Population,6,China,3,Both,24,15-49 years,1,Number,2008,772440751.55355,833501546.7240405,712361406.4967754
44,Population,6,China,3,Both,24,15-49 years,1,Number,2009,775927653.7749254,831789275.539581,718503381.7295668
44,Population,6,China,3,Both,24,15-49 years,1,Number,2010,777654284.0357169,829111185.2481309,727752500.1188802
44,Population,6,China,3,Both,24,15-49 years,1,Number,2011,776398654.9230969,837261270.3545997,719444977.8761797
44,Population,6,China,3,Both,24,15-49 years,1,Number,2012,771581802.035821,832936692.0466344,710283010.0015452
44,Population,6,China,3,Both,24,15-49 years,1,Number,2013,762922560.102102,830704203.4483294,698408950.9173149
44,Population,6,China,3,Both,24,15-49 years,1,Number,2014,751634894.2129909,819648979.2774413,681969327.4310313
44,Population,6,China,3,Both,24,15-49 years,1,Number,2015,738815315.4854996,812423675.0586294,668094160.2333785
44,Population,6,China,3,Both,24,15-49 years,1,Number,2016,725290691.5590692,792877099.6410433,660833300.7731287
44,Population,6,China,3,Both,24,15-49 years,1,Number,2017,711568472.4234673,772860290.9872097,645573298.4612203
44,Population,6,China,3,Both,24,15-49 years,1,Number,2018,698230465.1072718,752955293.8461689,645524829.7498685
44,Population,6,China,3,Both,24,15-49 years,1,Number,2019,685597887.6442219,736312274.805709,632202489.2555506
44,Population,6,China,3,Both,24,15-49 years,1,Number,2020,673944150.399069,718217442.4343466,625412947.9451365
44,Population,6,China,3,Both,24,15-49 years,1,Number,2021,663396879.4214575,713752638.0338995,614292436.2999614
44,Population,6,China,3,Both,24,15-49 years,1,Number,2022,653901117.1293067,705130952.2405907,601038031.2023126
44,Population,6,China,3,Both,24,15-49 years,1,Number,2023,645634590.3545206,697509466.6546826,588192195.7202286
44,Population,6,China,3,Both,25,50-69 years,1,Number,1990,154200020.68271366,165657605.79139405,143637698.35201544
44,Population,6,China,3,Both,25,50-69 years,1,Number,1991,156832625.34061182,168497255.09113556,143791516.49698165
44,Population,6,China,3,Both,25,50-69 years,1,Number,1992,159277932.82476273,171905821.8265851,146632511.6448466
44,Population,6,China,3,Both,25,50-69 years,1,Number,1993,161693748.59308955,175832512.87693372,147833074.78596103
44,Population,6,China,3,Both,25,50-69 years,1,Number,1994,163914198.08884537,179341706.47794208,148911247.01686254
44,Population,6,China,3,Both,25,50-69 years,1,Number,1995,166280315.5949584,182589165.38079193,149552827.52302098
44,Population,6,China,3,Both,25,50-69 years,1,Number,1996,169530160.95141336,186469328.8878581,153995218.14198923
44,Population,6,China,3,Both,25,50-69 years,1,Number,1997,173366961.1148294,188881082.74023077,156848258.35386956
44,Population,6,China,3,Both,25,50-69 years,1,Number,1998,176649803.33328938,190975664.16546792,162047453.21036983
44,Population,6,China,3,Both,25,50-69 years,1,Number,1999,183135672.18997583,196500590.20565373,169464346.7518177
44,Population,6,China,3,Both,25,50-69 years,1,Number,2000,187726558.8290575,200817809.07631215,174611354.7936763
44,Population,6,China,3,Both,25,50-69 years,1,Number,2001,194164566.72496277,208185189.1931901,180079677.81559932
44,Population,6,China,3,Both,25,50-69 years,1,Number,2002,201182456.6245775,216603157.4747235,185336286.70963654
44,Population,6,China,3,Both,25,50-69 years,1,Number,2003,209389034.33489498,227163361.0635023,192165112.90875924
44,Population,6,China,3,Both,25,50-69 years,1,Number,2004,218418972.21079576,237623511.28653517,199267402.38437828
44,Population,6,China,3,Both,25,50-69 years,1,Number,2005,227820737.3547043,249553490.05461347,206482395.51601923
44,Population,6,China,3,Both,25,50-69 years,1,Number,2006,236646572.1900165,259167299.51061773,214188009.09725052
44,Population,6,China,3,Both,25,50-69 years,1,Number,2007,244203829.8459577,266021634.4562722,222266284.31122327
44,Population,6,China,3,Both,25,50-69 years,1,Number,2008,250307174.42055535,270083001.96049476,230834017.97178617
44,Population,6,China,3,Both,25,50-69 years,1,Number,2009,255759291.16315147,274126844.8915882,236823232.43251246
44,Population,6,China,3,Both,25,50-69 years,1,Number,2010,261489353.76158592,278745194.65650725,244701319.54102528
44,Population,6,China,3,Both,25,50-69 years,1,Number,2011,268706248.5817699,289713175.31935567,249014335.54497635
44,Population,6,China,3,Both,25,50-69 years,1,Number,2012,277951586.70590305,299990961.7293574,255902491.7659119
44,Population,6,China,3,Both,25,50-69 years,1,Number,2013,289593767.13060766,315250952.74623996,265105312.3164773
44,Population,6,China,3,Both,25,50-69 years,1,Number,2014,302713583.15356416,330030994.31052357,274659121.2891394
44,Population,6,China,3,Both,25,50-69 years,1,Number,2015,316206960.9071227,347635726.9094968,286003192.80384076
44,Population,6,China,3,Both,25,50-69 years,1,Number,2016,329057032.5528062,359653062.18533987,299818966.0595081
44,Population,6,China,3,Both,25,50-69 years,1,Number,2017,341203822.53080124,370531711.44851995,309561565.6247323
44,Population,6,China,3,Both,25,50-69 years,1,Number,2018,353280424.26978016,380913526.48969924,326609023.2705044
44,Population,6,China,3,Both,25,50-69 years,1,Number,2019,362334678.13737273,389087539.6636428,334111346.75573826
44,Population,6,China,3,Both,25,50-69 years,1,Number,2020,372527154.8247999,396994877.4476242,345721339.4202742
44,Population,6,China,3,Both,25,50-69 years,1,Number,2021,380932398.5400738,409807145.00229216,352731524.7354811
44,Population,6,China,3,Both,25,50-69 years,1,Number,2022,388455229.0239125,418848000.06855005,357074012.27579516
44,Population,6,China,3,Both,25,50-69 years,1,Number,2023,394360815.764418,426039754.9634736,359269673.23025775
44,Population,6,China,3,Both,26,70+ years,1,Number,1990,38325783.41600415,41166413.24738017,35700726.86499638
44,Population,6,China,3,Both,26,70+ years,1,Number,1991,39639007.863759,42579449.76036563,36344229.615917794
44,Population,6,China,3,Both,26,70+ years,1,Number,1992,41008073.452786036,44255780.86331768,37752634.36564956
44,Population,6,China,3,Both,26,70+ years,1,Number,1993,42401837.08455948,46097954.46401042,38767697.359608665
44,Population,6,China,3,Both,26,70+ years,1,Number,1994,43856713.99457621,47970651.62387471,39849751.60458656
44,Population,6,China,3,Both,26,70+ years,1,Number,1995,45400528.847572654,49837926.86737635,40836791.89862641
44,Population,6,China,3,Both,26,70+ years,1,Number,1996,46963985.81746811,51639525.494043306,42664154.63910451
44,Population,6,China,3,Both,26,70+ years,1,Number,1997,48608452.77953723,52940729.788187906,43979825.41172275
44,Population,6,China,3,Both,26,70+ years,1,Number,1998,50361236.65533444,54427622.297948085,46197751.43378806
44,Population,6,China,3,Both,26,70+ years,1,Number,1999,52177208.18492343,55970570.48974242,48281901.352351144
44,Population,6,China,3,Both,26,70+ years,1,Number,2000,54093249.3701916,57861012.660611674,50321610.61829954
44,Population,6,China,3,Both,26,70+ years,1,Number,2001,55999167.25869866,60025399.38000833,51945950.609032445
44,Population,6,China,3,Both,26,70+ years,1,Number,2002,58007525.86557431,62441817.150739186,53443101.71129644
44,Population,6,China,3,Both,26,70+ years,1,Number,2003,60190910.629447326,65293236.81734854,55239106.99081778
44,Population,6,China,3,Both,26,70+ years,1,Number,2004,62717384.29924376,68206373.67501548,57226297.83760093
44,Population,6,China,3,Both,26,70+ years,1,Number,2005,65357500.07713981,71565642.92313004,59250202.6622499
44,Population,6,China,3,Both,26,70+ years,1,Number,2006,68108639.2353563,74564262.11462398,61648676.29409632
44,Population,6,China,3,Both,26,70+ years,1,Number,2007,70844441.7418393,77148811.44426212,64484548.34679103
44,Population,6,China,3,Both,26,70+ years,1,Number,2008,73378884.76079583,79170608.97404173,67670517.71027388
44,Population,6,China,3,Both,26,70+ years,1,Number,2009,75825821.64477418,81250612.96904936,70222923.26785243
44,Population,6,China,3,Both,26,70+ years,1,Number,2010,78418115.97871174,83580742.77277502,73379026.00396852
44,Population,6,China,3,Both,26,70+ years,1,Number,2011,81082770.2656868,87403726.51608749,75139301.44285978
44,Population,6,China,3,Both,26,70+ years,1,Number,2012,83923509.11116563,90561651.63435674,77275173.21361862
44,Population,6,China,3,Both,26,70+ years,1,Number,2013,86978813.2785451,94667328.30478196,79621088.87716065
44,Population,6,China,3,Both,26,70+ years,1,Number,2014,90090759.56330365,98203051.1040411,81739400.60002027
44,Population,6,China,3,Both,26,70+ years,1,Number,2015,93419736.64619392,102687815.52498478,84499582.33205615
44,Population,6,China,3,Both,26,70+ years,1,Number,2016,97324891.5934053,106359929.70805398,88679993.13561764
44,Population,6,China,3,Both,26,70+ years,1,Number,2017,101557777.54299565,110273444.68706264,92138119.846631
44,Population,6,China,3,Both,26,70+ years,1,Number,2018,105428233.86589158,113659838.88208765,97475980.48924573
44,Population,6,China,3,Both,26,70+ years,1,Number,2019,112166445.56129691,120432935.14920948,103426960.48776859
44,Population,6,China,3,Both,26,70+ years,1,Number,2020,117626497.2214946,125343294.43482003,109172660.7274745
44,Population,6,China,3,Both,26,70+ years,1,Number,2021,124343490.94286649,133748011.92319424,115136411.84330684
44,Population,6,China,3,Both,26,70+ years,1,Number,2022,131059383.46535353,141291993.79675138,120483666.28605758
44,Population,6,China,3,Both,26,70+ years,1,Number,2023,138549305.39804244,149674246.230491,126219600.06678511
44,Population,6,China,3,Both,28,<1 year,1,Number,1990,22087657.482084896,23735948.8904912,20575393.981605463
44,Population,6,China,3,Both,28,<1 year,1,Number,1991,21438401.151417192,23039200.661483876,19655417.70496472
44,Population,6,China,3,Both,28,<1 year,1,Number,1992,20545903.36242543,22178566.395192463,18915253.838845525
44,Population,6,China,3,Both,28,<1 year,1,Number,1993,19746862.86820885,21478981.454380825,18054451.603138894
44,Population,6,China,3,Both,28,<1 year,1,Number,1994,18984861.929347817,20776785.17221678,17244524.708987314
44,Population,6,China,3,Both,28,<1 year,1,Number,1995,18177982.569139823,19965532.766907122,16348167.562851816
44,Population,6,China,3,Both,28,<1 year,1,Number,1996,17321757.322945997,19056673.146898426,15733942.691693997
44,Population,6,China,3,Both,28,<1 year,1,Number,1997,16438642.781665837,17913348.192153975,14871872.069347236
